name,website,telephone
Ají com Mel - Cocina Peruana,https://ajicommel.wordpress.com/pagina-inicial/,5519992230189
Ordinário Restaurante,restauranteordinario.com,5511983734725
Naguno Burger&Pizza (Maceió),https://www.instagram.com/nagunoburgermaceio/,5582994331028
Oli Pães & Pizzas Artesanais,,5511998502266
Picanharia dos Amigos- Mooca,,5511965002047
Picanharia dos Amigos - Leopoldina,,5511943119030
Laskarina Bouboulina,,5511996467040
Andrade Colaborativo,https://andraderestaurante.com.br/,553136545605
Caldeirão Furado Café Pub,https://www.instagram.com/caldeiraofuradocafepub/,555123125453
Amélie Creperie - Arnaldo Quintela,https://ameliecreperie.com.br/,5521998503011
Picanharia dos Amigos- Ipiranga,https://picanhariadosamigos.com/,551150624242
Picanharia dos Amigos - Casa Verde,,5524988219104
Villa Zulli,,5585986891911
Tudo pizza  - Valparaiso,https://www.instagram.com/tudopizzavalparaiso/,556135506688
Arbóreo Ristorante,https://arboreodelivery.com.br,5583981252630
Ocaso Lounge Bar,https://www.instagram.com/ocasoloungebar,5585981756912
Daimu Minami | Barra Shopping Sul,https://www.instagram.com/daimu_poa/,555130854846
Itoshii Sushi,https://www.itoshii.com.br/,551123557814
Farabbud - Moema,https://www.farabbud.com.br/,551150541648
Farabbud - Vila Nova,https://www.farabbud.com.br/,551130444358
Las Brisas Steakhouse,https://www.instagram.com/lasbrisassteakhouse/,551137584153
A Pizzaria Gourmet,https://www.instagram.com/apizzaria/?hl=pt,551137584153
Ogni Giorno Cucina,https://www.instagram.com/giornoogni/?hl=pt,551137584153
Rizz Restaurante - Higienopolis,https://www.instagram.com/rizzrestaurantesp/,551128934963
Naipe Music,,5595981165259
La Pasta Gialla - Moema,https://www.instagram.com/lapastagiallamoema/,551150519292
Primo Basilico - Itaim,https://instagram.com/carcamanopizzaria?igshid=YmMyMTA2M2Y=,5511963014310
O Jabô Bar Jardim,www.instagram.com/ojabobarjardim,5544991757904
Sátira Castelo,@satira.brasil,553135475188
Arabia - Haddock Lobo,https://arabia.com.br/,551130612203
Bodogami,https://www.bodogami.com.br/?gclid=CjwKCAjwu_mSBhAYEiwA5BBmf1keo-hoTOWF2GKvpF28oOonWF4DDlh9I1EFGM66cqaytbfyNIIGdRoChh8QAvD_BwE,5511977028516
Juliette Bistrô Niterói,https://www.instagram.com/juliette_bistro/,552132543341
Amélie Creperie - Shopping Plaza Niterói,,552126219400
Salomé Grill - Millennium,http://www.salomebar.com.br,5592985329453
Justine Lounge & Bar,,5592982010255
Tutto Ristorante,,5562996118853
Alameda Suiça Restaurante,https://www.pousadasuicamineira.com.br/alameda/,5535988546017
Balaio IMS,https://balaioims.com.br/,551128429146
Amélia Restaurante,,551131594897
Paris 6 Petit - Shopping SP Market,www.instragram.com/paris6_spmarket,55
Martin Fierro,,551138146747
Ran Sushi,https://instagram.com/ransushi,551137583652
Filó Café - Itaim,https://www.instagram.com/liva.bowls/,551130345408
Preto Cozinha,https://www.instagram.com/preto.cozinha/,5511956096842
Fábrica Roca,https://www.instagram.com/fabricaroca/,5553999633569
Camarões São Paulo,https://www.instagram.com/camaroes.sp,551135088080
Pero Que Sí Cevicheria,https://instagram.com/_peroquesi,554134343238
Belle Époque Bar & Cozinha,https://www.belleepoquesp.com.br/,551130310415
Luce - Oscar Freire,www.luce.com.br,5511958758257
Fumée Bar e Restaurante,www.fumee.com.br,551138725729
Engenho Paulista - Campinas pizza & Bier,,5519989167610
Viking Axes,,5522992382424
Luce - Higienópolis,,5511914764545
Empório Capella,https://www.emporiocapella.com.br/,554830542570
Lelui Bar e Cozinha,https://www.leluibarecozinha.com/,551122217882
GUTXI,,5562993182818
Lago do Holandês,https://www.instagram.com/lagodoholandes/,5519996486005
Restaurante Castanea Alta Cozinha,https://restaurantecastanea.com.br/,5519991430500
Barco Ilhas,,551238633853
Mangalô Café Bar,https://www.instagram.com/mangalocafebar/,5527997153505
Yū,https://www.instagram.com/yu.restaurante,551131677774
Mezza Luna,,5511308216620
Bistrô da Angelina,https://instagram.com/bistrodangelina?igshid=YmMyMTA2M2Y=,551123628878
La Vaca Steakhouse Alto da XV,https://www.instagram.com/lavaca.steakhouse/,5541996304787
Carmela Pizzeria D.O.C,http://carmelapizzeria.com.br/?fbclid=IwAR2py2iVBvpG1ka-IbtDPvV_LkCZYcw-FaBoIHvAyRLB8ubavx2-kAQYv9U,5541308508000
La Pergoletta - Tatuapé,www.lapergoletta.com.br,5511947248433
JIRAU GASTROBAR,https://www.instagram.com/jiraugastrobar/,5531994981884
Cantón - Niterói,https://www.instagram.com/canton.br/,5521999003939
Bistrô Casa das Tortas,,5563992538117
Pizza Frita Semião,http://pizzafritasemiao.com.br/,551438157137
Butcher Pizza Bar,,555133779995
TGI Fridays - Shopping Aricanduva,https://www.instagram.com/tgifridaysbr/,5511930723549
AstroLAB,,554130299988
Mochi Sushi Lounge,https://www.instagram.com/mochisushilounge/,554135397045
Pollo Restaurante,https://pollogiallo.com.br/,552138583808
Urus Restaurante,,5511970720734
VENICCE BEACH,https://www.instagram.com/veniccebeach/,5561981549493
Espaço VIKING,https://www.instagram.com/espacoviking/,5519989019883
The Co. SmokeHouse,https://www.instagram.com/thecosmokehouse/,5511955993396
Vicino Cucina & Vino,https://www.instagram.com/vicinocucina/,551140708050
PARŌ cozinha boêmia,parosp.com.br,5511939541360
Tabula Restaurante,https://www.instagram.com/tabularestaurante/,5519991735879
Atibaiabeer,https://www.instagram.com/atibaiabeer/,551142602082
Sarjeta,https://www.instagram.com/sarjetabar/,5511988788341
NOSSO,,5521996190099
Malz Craft Burguers,malzburguer.frest.com.br,5521993473626
Ariga Restaurante Japones,https://www.instagram.com/arigariopreto/,551732135273
Quintal Mediterrâneo,linktr.ee/quintalmediterraneo,5519995558830
NUH ASIAN FOOD,https://www.instagram.com/nuh.asianfood/,5551993050765
Tuy Cocina,www.tuycocina.com.br,551131677774
Gran Bar Bernacca,https://www.instagram.com/granbarbernacca/,5511973517152
Santa Grelha - Teresina,https://www.instagram.com/santagrelhateresina/,558530211150
Ken Zushi,https://instagram.com/ken_zushi?igshid=YmMyMTA2M2Y=,5511959242994
Ryori - Teresina,https://www.instagram.com/ryoriteresina/,558599939398
Tulsi Indian Cuisine,https://tulsiindiancuisine.com.br/,5511962935472
Rest. Jangada Piracicaba Concept U.M.A,https://www.restaurantejangada.com.br/,5519999649956
Forno da Levindo - Fole,https://www.instagram.com/fornodalevindo,5531984449221
Doryo Sushibar,https://www.instagram.com/doryosushibar/,5511911827941
UNE Sushi,https://linktr.ee/unesushi,5553981351076
Oguru Sushi - Market Place Iguatemi,https://www.ogurusushibar.com.br/,551151837106
Sweet Pimenta,http://www.sweetpimenta.com.br/,551131683479
Villa Coqueiro Vl,https://www.facebook.com/VILLA-COQUEIRO-VI-106966384330996/,551132623394
Piazza Navona,https://www.piazzanavonapizzaria.com.br/,551150561276
Sweet Pimenta,http://www.sweetpimenta.com.br/,551130439850
Sagritos Botequim,https://www.facebook.com/SagritosBotequim,552227352525
Casa do Pastel Rabello,https://www.casadopastelsp.com.br/,551129417734
Texas Grill Churrascaria,http://Www.instagram.com/texasgrill,551134584437
Casa do Pastel,https://www.casadopastelsp.com.br/,551120925466
Tabacaria Eclipse Lounge,http://www.facebook.com/tabacariaeclipse,5511992473860
Santo Grau,https://www.facebook.com/santograubardf/,5561993570141
Spetitto,https://www.facebook.com/spetittoo/,5592999849357
Empório da Pizza,https://www.getinapp.com.br/,5561999592737
O Conde Restaurante,http://www.oconde.com.br,553125316964
Sorvete Brasil,http://www.sorvetebrasil.com.br/,552136845093
Peter's Bar e Restaurante,https://www.getinapp.com.br/,551129550849
Jack Pizzas,https://www.facebook.com/pages/category/Pizza-Place/Jack-Pizzas-380169439231175/,551132074000
Pastelaria da Gigia,https://www.facebook.com/PastelariaDaGigia/,551133116093
Restaurante Aima,http://restauranteaima.com.br/,551138161891
Bar Prainha,https://www.getinapp.com.br/,551136661716
Pizzaria roosevelt,https://www.facebook.com/pizzariaroosevelt.blogspot.com.br/,551132550411
Dom Galeto,http://domgaleto.com,552122210540
D Villa Sushi Patriarca,http://m.facebook.com/Dvillasushipatriarca/?locale2=pt_BR,551145620405
Tchê Café,http://www.tchecafe.com.br,551150317537
Farol da Praça,https://www.facebook.com/faroldapraca/,5516988494466
babbo giovanni mooca,http://www.babbogiovanni.com.br,551126054747
Company Casual Menu,https://www.facebook.com/companycasualmenu/,5511963443555
Pop's Burguer Steak House,http://www.instagram.com/popsburgersh/,5581991232529
Bar do Julio São Cristóvão,http://www.bardojulio.com.br,5521988122499
Le Petit Bistrot (Bistrot Clandestino),http://www.BistrotClandestino.com,5516982700331
Mr. Brugi,https://www.facebook.com/mrbrugi/,551126190087
Pizzaria Bonde Paulista,http://www.bondepaulista.com.br,551130822668
Birosca Quadimarço,https://www.facebook.com/biroscaquadimarco/,5512996189802
Zero 42 Bar,https://www.facebook.com/zero42bar,5511949699495
Confra Bar,http://instagram.com/barconfra,5511999678433
Quiosque 53 - Recanto das Tartarugas,https://www.facebook.com/Quiosque53RecantoDasTartarugas/?rf=555642651274792,5513997128728
Rildy,http://rildy.cariocafood,552131784771
Quiosque Varanda,https://www.getinapp.com.br,5521994573395
Panq's House,http://panqshouse.com.br,552122685697
Uau! Dog & Beer,https://www.facebook.com/uauespecialistaemhotdog,557130275011
Quinta do Aveiro Pesqueiro,https://www.facebook.com/pesqueiroaveiro/,5519974060650
Quintal BBQ,https://www.instagram.com/quintalbbq/,5521998659000
Pellegrino Restaurante,contato@pellegrinorestaurantre.com.br,553125261085
A Villa Pizzaria,http://avillapizzaria.com,551129775003
Boteco Nola,https://www.facebook.com/pages/category/Restaurant/Boteco-NOLA-831719173865974/,551139262925
Kappa,http://grupokappa.com.br/onde-tem-kappa/,551126918003
Bar do Adão - Rio 2,http://www.bardoadao.com.br,552132588267
Bar do Adão - Cidade Jardim,http://www.bardoadao.com.br,552122322399
Bar do Adão - Copacabana,http://www.bardoadao.com.br,552136482710
Buenos Hambúrguer Tradicional,https://www.facebook.com/buenoshamburguer/?rf=168764223997652,551632341350
Bar do Adão - Nova America,http://www.bardoadao.com.br,552122285810
Bar do Adão - Itaúna Shopping,http://www.bardoadao.com.br,552124983744
Bar do Adão - Ipanema,http://www.bardoadao.com.br,552137342328
Klésio Temakeria,https://www.getinapp.com.br/,551121301681
Texans Burguer,http://instagram.com/texans_burguersrp?igshid=i5jmj9hrj8i8,551636255584
Paiol,https://www.facebook.com/paiolsaobenedito,5522997857245
Point da Serra,https://www.facebook.com/pointdaserragrill/,5531998384499
Eugênia Café & Bar,http://www.instagram.com/eugeniacafebar,551130641352
Sapporo Choperia Pizzaria,https://www.facebook.com/sapporochoperiaepizzaria/,5511960855180
Azteka Restaurante,https://www.facebook.com/AztekaRJ,552134898900
Brasa Nativa,http://Brasanativa.com.br,5511976171379
Restaurante Fogão Mineiro,http://www.restaurantefogaomineiro.com.br/,5519999656566
Pasta Beach Restaurante Italiano,https://www.facebook.com/pages/Pasta-Beach-Guaruja/391883174495985,551333956333
Via 44,https://www.facebook.com/via44/,552122271478
Costelaria Radial,http://www.facebook.com/1824021831261945/,551126845752
Enchendo Linguiça,http://www.enchendolinguica.com.br,552125765727
Conversa Fora,http://conversaforabrasa.com,552125685471
"Luz, Câmera, Burger!",https://www.luzcameraburger.com.br/,5511966036116
Restaurante Kenned's,https://barerestaurantekennedys.com.br/,551142201270
El Kabron Buteco,https://www.facebook.com/elkabronbar,5511983291951
Oriento Restaurante,https://www.facebook.com/orientobarrashopping/,5521964668436
Piroquitos Bar,http://instagram.com/piriquitosbar?igshid=12eqpiz24ypc5,5518997477171
Lanchonete Conquista,https://www.facebook.com/Lanchonete-Conquista-2128150350557323/,551138715811
Restaurante Baião de Dois,https://www.facebook.com/BaiaoDeDoisInterlagos/,551157862124
Black Trunk Brasil,https://www.facebook.com/blacktrunkbrasil/,5511953909792
Aimi Sushi Bar,https://www.facebook.com/AIMISUSHIBAR,551632356746
Dom Pedro,http://www.dompedro.com,552132790092
Authoral,http://www.authoral.com.br,556132250052
Meats Grill Express,http://www.meatsgrill.com.br/,5511975792828
Nega Tereza,https://www.facebook.com/NegaTerezaBar/,552132510038
Engenho Dedé,http://www.instagram.com/engenhodede,559132302600
Estalagem do Sabor,https://www.facebook.com/restauranteestalagem/,553233551144
Pokeria,https://pokeria.com.br/,5571996703474
Loppiano Pizza,https://www.loppiano.com.br/,559236421234
Biroska Espeto Beer,https://www.facebook.com/biroska.espetobeer/,552121470499
Toca do Coelho,http://tocadocoelhorestaurante.com,551130859653
Galeteria Caxias,http://www.facebook.com/galeteriacaxias,554132664443
Reduto Bar,https://www.instagram.com/reduto.bar/,5561992912766
Buteco Original Olegário,http://Www.facebook.com/ButecoOriginalFreguesia/?locale2=pt_BR,552135494348
Buteco Original Cidade Jardim,http://Www.facebook.com/ButecoOriginalFreguesia/,5521999558106
Buteco Original Freguesia,http://Www.facebook.com/ButecoOriginalFreguesia/,5521999558106
Oka Culinária Oriental,http://www.instagram.com/oka.sushi?igshid=154p8kj0mx5oq,554135289023
R21 Olégario,https://www.facebook.com/R21OlegarioMaciel/,552130887774
Sushi tropical,http://www.tropicalsushi.com.br/,552124957007
Temaki Fry,https://www.facebook.com/temakifryrj/,5521993504188
Na Brasa Columbia,http://www.nabrasacolumbia.com.br/barra/,552124933033
Abrahão Arabe Restaurante LTDA,http://www.abrahaoarabe.com,552136474428
Bar nasceu do sol,http://barnasceudosol.jotaja.com.br,552122680457
Família Canedo Restaurante,http://www.familiacanedo.com.br,552122383028
Brasa Gourmet,http://brasagourmet.com.br,552138729150
399 Bar,http://Www.instagram.com/bar399,552130406048
Casa havaneza café e bar ltda,https://www.facebook.com/havaneza.com.br/,552122330102
Cozinha Bistrô + Bar,http://instagram.com/cozi.bistrobar,5521990122540
Cantinho do Leblon,https://www.facebook.com/RestauranteNossoCantinhodoLeblon/,552122940946
Lá no Escondidinho,http://www.lanoescondidinho.con,551135303644
Italy caffe,http://www.italycaffe.com.br,554131391234
Boi do mato,https://www.facebook.com/boidomatomt/,556581174297
Chip's Burger,http://www.chipsburger.com.br/,551120992803
Graça di Napolli pizzaria e trattoria,http://www.gracadinapolli.com.br/,551123040744
Versão Brasileira,https://www.barversaobrasileira.com.br/,5561999134407
Praiô Beach Point,https://www.instagram.com/praiobeach.point/,5521993734006
Bar da Bud - The King of Beers,https://www.facebook.com/TheKingJundiai/,551144311273
Taberna Portuguesa,https://tabernaportuguesa.com/,556533213661
Vizinhando - Shopping Boulevard,http://vizinhando.com.br/vizinhando-boulevard-shopping/,5521999993136
Quiosque Chopp Brahma Cabreuva,https://www.instagram.com/quiosquechoppbrahmajacare/,5511955005576
Bucaneiros Hamburgueria Artesanal,http://www.bucaneirosburguer.com/,552135703037
Restaurante Animus,http://animusrestaurante.com,5511987059388
Varanda do Incrível,http://www.sigaincrivel.com.br,556121046682
Suri Ceviche Bar,http://www.suri.com.br,551130341763
Mustache Boteco do bigode,https://www.facebook.com/MustacheDoBigode,552125538384
Paru Inkas Sushi & grill,http://www.parusushi.com.br,552135775059
Cevadas,http://www.barcevadas.com.br/,552124905000
Bar Espirito Santo,http://www.barespiritosanto.com.br/,551130787748
Bar Coronel,http://www.barcoronel.com.br,551239213141
Espetto Carioca,https://espettocarioca.com.br/,552125493711
Restaurante Moinhos,https://www.facebook.com/restaurantemoinhosgnu/,5551997842566
Contêiner Squash Bar,http://www.instagram.com/conteinersquashbar/,556135672164
Wesley's Bar,https://pt-br.facebook.com/wesleysbarnatal/,5584996967000
Wanderlust,http://www.wanderlustbar.com.br,551132550804
Contê Food and Drinks,http://www.instagram.com/restaurante.conte/,5561983196540
João Coragem Restaurante e Choperia,https://www.facebook.com/joaocoragemoficial/,551938751055
Bom de mais praia,https://www.facebook.com/bomdemaispraia/,552135570741
Choperia Número 1,http://quiosquechoppbrahmacentro.com,5521983112717
Pipeline frutos do mar,https://www.facebook.com/PipelineAGUASCLARAS/,556135750822
D3ck choperia,https://www.facebook.com/D3ck-Choperia-Ponte-Nova-360818147686418/,5531999402722
Bar do Adão - Vista Alegre,http://www.bardoadao.com.br,552136270447
Café e Bar Pasqualino,http://pasqualinocafe.com.br,552122334437
The London Club,http://www.thelondonsp.com.br,55
Adega cantinho da Ribeira,https://www.facebook.com/adegacantinho15daribeira,552133967634
Salomé Flutuante,https://www.facebook.com/pages/Flutuante-Salom%C3%A9-Bar-River/1776048692644084,5592982010255
Oasis hookah,https://www.facebook.com/oasishookahbr/,556135417505
Est! Est!! Est!!!,,553125265852
Cevada & Brasas,http://www.cevadaebrasas.com.br,551232074057
Eleven Choperia,https://www.getinapp.com.br/,551124472265
Salomé Grill - Am. Shopping,https://www.facebook.com/salomegrillamshopping/,5592982010255
Velho Adonis,http://www.velhoadonis.com,552120264186
